Runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activity ID,Activity Date,Formatted Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
13644945866,"Feb 16, 2025, 4:13:28 PM",16/02/2025 16:13,Recovery Run,Run,,2208,4.54,159.0,27,FALSE,,ASICS Gel Cumulus 26,activities/14559810434.fit.gz,,,2208.0,2180.0,4545.8,2.992,2.085,29.8,150.0,468.8,485.6,11.0,0.0,,,89.0,79.0,159.0,142.0,,,329.0,,,27.0,,,,,,,,,,,0.0,,0.0,,1.0,4600.3,1739721600.0,3.0,3.7,2.1,-0.6,0.74,1016.8,2.2,5.2,39.0,0.0,1739687296.0,1739724672.0,0.625,,20321120.0,0.0,1.0,0.96,27846.0,0.0,,,,,0.0,2.059,1592.9,,,,5676.0,,,,,2.11,,,,,,,,
13677792129,"Feb 20, 2025, 11:53:48 AM",20/02/2025 11:53,Lunch Run,Run,,2114,5.23,157.0,38,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/14595763164.fit.gz,,,2114.0,2034.0,5229.0,3.557,2.571,27.0,185.0,451.2,483.4,12.2,-0.3,,,96.0,82.0,157.0,146.0,,,384.0,,,38.0,,,,,,,,,,,0.0,,0.0,,1.0,5242.3,1740049152.0,3.0,8.2,9.9,3.7,0.73,1027.6,0.5,2.6,186.0,0.0,1740032512.0,1740070656.0,0.625,,19580500.0,0.0,1.0,0.67,29151.0,2.0,,,,,0.0,2.474,71.6,,,,5564.0,,,,,2.577,,,,,,,,
13702896856,"Feb 23, 2025, 9:16:32 AM",23/02/2025 09:16,Morning Run,Run,,4426,11,165.0,106,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/14623220472.fit.gz,,,4426.0,4426.0,11001.5,4.02,2.486,39.5,188.0,452.2,473.4,13.4,0.0,,,92.0,81.0,165.0,150.0,,,819.0,,,106.0,,,,,,,,,,,0.0,,0.0,,1.0,11082.6,1740301184.0,3.0,6.8,7.3,4.0,0.82,1031.3,0.4,2.0,162.0,0.0,1740291200.0,1740329856.0,0.875,,19580500.0,0.48,5.0,0.98,16313.0,1.0,,,,,0.0,2.486,3334.4,,,,12052.0,,,,,2.504,,,,,,,,
13720758550,"Feb 25, 2025, 8:30:04 AM",25/02/2025 08:30,Morning Run,Run,,2208,5.42,157.0,40,FALSE,,ASICS Gel Cumulus 26,activities/14642651894.fit.gz,,,2208.0,2208.0,5428.9,3.643,2.459,31.4,168.0,451.1,482.7,8.8,0.1,,,89.0,81.0,157.0,146.0,,,406.0,,,40.0,,,,,,,,,,,,,0.0,,1.0,5487.6,1740470400.0,3.0,6.4,6.2,4.2,0.86,1016.5,1.2,2.5,29.0,0.0,1740464000.0,1740503168.0,0.875,,20321120.0,0.66,5.0,0.98,26875.0,0.0,,,,,0.0,2.459,718.9,,,,5976.0,,,,,2.485,,,,,,,,
13760362980,"Mar 1, 2025, 3:10:15 PM",01/03/2025 15:10,Afternoon Run,Run,,1621,4.28,180.0,45,FALSE,,ASICS Gel Cumulus 26,activities/14685624000.fit.gz,,,1621.0,1621.0,4286.4,4.5,2.644,8.2,146.0,415.6,419.8,3.9,0.0,,,93.0,83.0,180.0,154.0,,,326.0,,,45.0,,,,,,,,,,,0.0,,0.0,,1.0,4302.9,1740841216.0,2.0,7.2,3.0,-0.1,0.6,1025.9,5.0,10.2,53.0,0.0,1740809216.0,1740849024.0,0.125,,20321120.0,0.0,1.0,0.45,28972.0,1.0,,,,,0.0,2.644,4288.1,,,,4458.0,,,,,2.654,,,,,,,,media/fbc4aeeb-7179-4a53-aee9-d87647c36ce7.jpg
13795022405,"Mar 5, 2025, 11:14:24 AM",05/03/2025 11:14,Lunch Run,Run,,2403,5.44,162.0,47,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/14723284799.fit.gz,,,2403.0,2322.0,5445.0,3.657,2.345,100.9,271.0,466.9,570.4,15.1,-0.1,,,90.0,82.0,162.0,147.0,,,421.0,,,47.0,,,,,,,,,,,0.0,,0.0,,1.0,5677.9,1741172352.0,1.0,10.4,14.1,2.0,0.56,1026.6,0.8,2.7,354.0,0.0,1741154304.0,1741195008.0,0.125,,19580500.0,0.0,1.0,0.02,30550.0,3.0,,,,,0.0,2.266,1680.1,,,,6296.0,,,,,2.445,,,,,,,,
13825945035,"Mar 8, 2025, 4:25:45 PM",08/03/2025 16:25,Afternoon Run,Run,,3769,9.07,161.0,76,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/14756786744.fit.gz,,,3769.0,3690.0,9071.1,4.233,2.458,135.2,354.0,466.6,576.4,11.7,-0.1,,,89.0,82.0,161.0,147.0,,,669.0,,,76.0,,,,,,,,,,,0.0,,0.0,,1.0,9364.3,1741449600.0,1.0,14.4,15.2,2.9,0.46,1009.9,2.2,5.0,44.0,0.0,1741413120.0,1741454464.0,0.375,,19580500.0,0.0,1.0,0.0,31897.0,0.0,,,,,0.0,2.407,2842.3,,,,10052.0,,,,,2.538,,,,,,,,
13845642950,"Mar 10, 2025, 7:01:11 PM",10/03/2025 19:01,Evening Run,Run,[strava://athletes/161184946/15]Anouk Schnidrig,2342,4.99,160.0,15,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/14778260201.fit.gz,,,2342.0,2318.0,4992.2,5.233,2.154,32.1,152.0,451.1,480.2,10.3,0.0,,,86.0,78.0,160.0,133.0,,,359.0,,,15.0,,,,,,,,,,,0.0,,0.0,,1.0,5036.7,1741633152.0,1.0,8.9,8.6,4.7,0.75,1005.0,1.1,2.5,99.0,0.0,1741585664.0,1741627520.0,0.375,,19580500.0,0.39,5.0,0.36,27917.0,0.0,,,,,0.0,2.132,0.0,,,,5998.0,,,,,2.173,,,,,,,,
13853762856,"Mar 11, 2025, 3:46:52 PM",11/03/2025 15:46,Afternoon Run,Run,6x400m with [strava://athletes/67540735/14]Fabio Kaufmann,2204,5.76,185.0,82,FALSE,,ASICS Gel Cumulus 26,activities/14787040165.fit.gz,,,2204.0,2204.0,5766.0,3.542,2.616,0.0,0.0,0.0,0.0,0.0,0.0,,,84.0,78.0,185.0,163.0,,,490.0,,,82.0,,,,,,,,,,,0.0,,0.0,,1.0,5763.8,,,,,,,,,,,,,,,,20321120.0,,,,,,,,,,0.0,2.616,0.0,,,,5728.0,,,,,,,,,,,,,
13853763316,"Mar 11, 2025, 4:31:53 PM",11/03/2025 16:31,Half Cooper Test,Run,,361,1.32,179.0,13,FALSE,,ASICS Gel Cumulus 26,activities/14787040684.fit.gz,,,361.0,361.0,1320.3,4.26,3.657,0.0,0.0,0.0,0.0,0.0,0.0,,,93.0,85.0,179.0,162.0,,,79.0,,,13.0,,,,,,,,,,,0.0,,0.0,,1.0,1320.3,,,,,,,,,,,,,,,,20321120.0,,,,,,,,,,0.0,3.657,0.0,,,,1016.0,,,,,,,,,,,,,
13872254363,"Mar 13, 2025, 4:08:22 PM",13/03/2025 16:08,Afternoon Run,Run,Easy run with cooldown walk ,2530,5.57,150.0,14,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/14807023460.fit.gz,,,2530.0,2521.0,5571.7,3.289,2.21,66.8,235.0,451.1,515.8,17.2,-0.1,,,94.0,76.0,150.0,132.0,,,394.0,,,14.0,,,,,,,,,,,0.0,,0.0,,1.0,5747.4,1741881600.0,3.0,7.3,3.3,2.2,0.7,998.0,3.8,7.8,302.0,0.1,1741844608.0,1741886976.0,0.375,,19580500.0,0.84,5.0,0.9,16525.0,0.0,,,,,0.0,2.202,1049.3,,,,6334.0,,,,,2.28,,,,,,,,
13888581180,"Mar 15, 2025, 11:00:29 AM",15/03/2025 11:00,Lunch Run,Run,,4150,10.14,169.0,84,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/14823952704.fit.gz,,,4150.0,4113.0,10148.4,3.833,2.467,46.7,417.0,399.7,476.1,22.2,-0.7,,,112.0,80.0,169.0,148.0,,,747.0,,,84.0,,,,,,,,,,,0.0,,0.0,,1.0,10171.1,1742036352.0,3.0,6.2,1.0,2.7,0.78,1008.2,4.3,9.5,54.0,0.3,1742017152.0,1742059904.0,0.625,,19580500.0,0.0,1.0,0.99,16481.0,3.0,,,,,0.0,2.445,3223.9,,,,10928.0,,,,,2.473,,,,,,,,
13909890306,"Mar 17, 2025, 6:23:24 PM",17/03/2025 18:23,Evening Run,Run,,2770,7.04,152.0,47,FALSE,,ASICS Gel Cumulus 26,activities/14847164173.fit.gz,,,2770.0,2765.0,7040.2,4.14,2.546,25.3,187.0,472.3,485.4,13.2,0.1,,,83.0,78.0,152.0,144.0,,,508.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,7102.7,1742234368.0,1.0,5.4,-0.5,-1.7,0.6,1023.7,4.6,11.0,56.0,0.0,1742189696.0,1742232832.0,0.625,,20321120.0,0.0,1.0,0.1,28558.0,0.0,,,,,0.0,2.542,6198.7,,,,7134.0,,,,,2.569,,,,,,,,
13917864350,"Mar 18, 2025, 3:56:22 PM",18/03/2025 15:56,Afternoon Run,Run,"8x20sec hills
3min rest",2617,6.09,178.0,54,FALSE,,ASICS Gel Cumulus 26,activities/14855808639.fit.gz,,,2617.0,2573.0,6091.3,5.06,2.367,196.8,290.0,463.1,515.9,15.5,0.0,,,100.0,80.0,178.0,148.0,,,487.0,,,54.0,,,,,,,,,,,0.0,,0.0,,1.0,6769.8,1742310016.0,1.0,10.6,12.8,0.0,0.48,1023.9,1.7,4.7,41.0,0.0,1742275968.0,1742319360.0,0.625,,20321120.0,0.0,1.0,0.01,31578.0,2.0,,,,,0.0,2.328,4570.8,,,,6758.0,,,,,2.631,,,,,,,,
13937949058,"Mar 20, 2025, 4:32:49 PM",20/03/2025 16:32,Afternoon Run,Run,,2882,7.15,159.0,65,FALSE,,ASICS Gel Cumulus 26,activities/14877524726.fit.gz,,,2882.0,2882.0,7158.6,3.671,2.484,20.8,226.0,476.2,484.1,9.3,0.0,,,82.0,78.0,159.0,149.0,,,532.0,,,65.0,,,,,,,,,,,,,0.0,,1.0,7194.1,1742486400.0,1.0,16.8,18.9,5.4,0.47,1021.6,1.2,3.2,75.0,0.0,1742448512.0,1742492288.0,0.625,,20321120.0,0.0,1.0,0.0,31457.0,0.0,,,,,0.0,2.484,6350.7,,,,7448.0,,,,,2.496,,,,,,,,
13953524432,"Mar 22, 2025, 10:46:39 AM",22/03/2025 10:46,Lunch Run,Run,,4434,11.06,169.0,94,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/14894296505.fit.gz,,,4434.0,4371.0,11064.2,3.487,2.531,20.5,360.0,399.7,475.5,6.8,-0.6,,,110.0,81.0,169.0,150.0,,,821.0,,,94.0,,,,,,,,,,,0.0,,0.0,,1.0,10969.8,1742637568.0,2.0,15.0,15.4,6.3,0.56,1006.9,1.6,3.8,77.0,0.0,1742621056.0,1742665344.0,0.75,,19580500.0,0.0,1.0,0.56,28836.0,3.0,,,,,0.0,2.495,4787.7,,,,11758.0,,,,,2.51,,,,,,,,
13970294611,"Mar 24, 2025, 6:12:31 AM",24/03/2025 06:12,Morning Run,Run,,2826,7.14,162.0,46,FALSE,,ASICS Gel Cumulus 26,activities/14912364508.fit.gz,,,2826.0,2714.0,7146.0,4.4,2.633,87.9,240.0,466.6,543.6,19.3,0.0,,,98.0,82.0,162.0,143.0,,,509.0,,,46.0,,,,,,,,,,,,,0.0,,1.0,7363.8,1742796032.0,3.0,7.4,8.5,5.8,0.9,1012.3,0.5,1.8,59.0,0.3,1742793600.0,1742838272.0,0.875,,20321120.0,0.69,5.0,0.97,14419.0,0.0,,,,,0.0,2.529,3708.3,,,,7364.0,,,,,2.713,,,,,,,,
13985034268,"Mar 25, 2025, 5:34:31 PM",25/03/2025 17:34,Evening Run,Run,"6x10sec hills
2min rest",2646,6.25,179.0,57,FALSE,,ASICS Gel Cumulus 26,activities/14928140404.fit.gz,,,2646.0,2542.0,6255.1,5.78,2.461,103.8,232.0,473.8,520.1,26.3,0.0,,,113.0,80.0,179.0,151.0,,,483.0,,,57.0,,,,,,,,,,,0.0,,0.0,,1.0,6709.5,1742921984.0,3.0,11.7,12.3,7.0,0.73,1018.6,0.8,3.0,330.0,0.2,1742879872.0,1742924800.0,0.875,,20321120.0,0.62,5.0,0.69,22081.0,0.0,,,,,0.0,2.364,641.3,,,,6692.0,,,,,2.639,,,,,,,,
14004284571,"Mar 27, 2025, 5:30:18 PM",27/03/2025 17:30,Evening Run,Run,,1942,4.7,152.0,20,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/14948745943.fit.gz,,,1942.0,1921.0,4706.0,3.786,2.45,72.0,168.0,466.6,530.5,15.3,0.0,,,85.0,78.0,152.0,139.0,,,345.0,,,20.0,,,,,,,,,,,0.0,,0.0,,1.0,4899.4,1743094784.0,2.0,10.8,7.8,4.2,0.64,1016.3,3.8,8.4,56.0,0.0,1743052416.0,1743097728.0,0.875,,19580500.0,0.0,1.0,0.52,25118.0,0.0,,,,,0.0,2.423,1614.7,,,,4958.0,,,,,2.55,,,,,,,,
14010271361,"Mar 28, 2025, 11:07:46 AM",28/03/2025 11:07,Lunch Run,Run,,1936,5.04,160.0,37,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/14955176737.fit.gz,,,1936.0,1936.0,5048.7,4.08,2.608,17.4,134.0,480.5,485.6,3.5,0.1,,,82.0,80.0,160.0,147.0,,,373.0,,,37.0,,,,,,,,,,,0.0,,0.0,,1.0,5075.9,1743159552.0,3.0,9.4,10.3,3.5,0.67,1012.3,1.0,3.7,306.0,0.0,1743138816.0,1743184256.0,0.875,,19580500.0,0.0,1.0,0.67,26448.0,4.0,,,,,0.0,2.608,3823.7,,,,5110.0,,,,,2.622,,,,,,,,
14028782586,"Mar 30, 2025, 10:18:28 AM",30/03/2025 10:18,Lunch Run,Run,,4328,10.66,166.0,108,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/14975137348.fit.gz,,,4328.0,4313.0,10661.5,4.267,2.472,239.7,349.0,476.3,645.8,10.1,0.0,,,103.0,81.0,166.0,152.0,,,824.0,,,108.0,,,,,,,,,,,0.0,,0.0,,1.0,11302.2,1743328768.0,2.0,10.6,9.5,4.6,0.66,1021.1,2.9,7.1,249.0,0.0,1743311360.0,1743357184.0,0.125,,19580500.0,0.0,1.0,0.55,25581.0,4.0,,,,,0.0,2.463,6823.2,,,,11620.0,,,,,2.62,,,,,,,,
14035592809,"Mar 31, 2025, 4:35:05 AM",31/03/2025 04:35,Morning Run,Run,,2719,6.6,151.0,43,FALSE,,ASICS Gel Cumulus 26,activities/14982478105.fit.gz,,,2719.0,2719.0,6606.0,3.16,2.43,18.5,165.0,476.4,483.8,9.3,0.1,,,82.0,78.0,151.0,143.0,,,484.0,,,43.0,,,,,,,,,,,0.0,,0.0,,1.0,6645.7,1743393536.0,2.0,5.1,4.3,3.0,0.86,1022.0,1.8,4.0,276.0,0.0,1743397632.0,1743443712.0,0.125,,20321120.0,0.45,5.0,0.58,22081.0,0.0,,,,,0.0,2.43,5772.1,,,,7042.0,,,,,2.444,,,,,,,,
14045485177,"Apr 1, 2025, 6:11:58 AM",01/04/2025 06:11,Morning Run,Run,"8xhills
2min rest",3098,6.64,174.0,40,FALSE,,ASICS Gel Cumulus 26,activities/14993070909.fit.gz,,,3098.0,3040.0,6640.0,5.98,2.184,133.7,275.0,460.8,499.1,17.0,0.0,,,117.0,75.0,174.0,142.0,,,526.0,,,40.0,,,,,,,,,,,0.0,,0.0,,1.0,7091.2,1743487232.0,2.0,3.7,1.6,0.7,0.81,1022.6,3.2,8.1,48.0,0.0,1743483904.0,1743530112.0,0.125,,20321120.0,0.0,1.0,0.44,21339.0,0.0,,,,,0.0,2.143,3573.6,,,,7458.0,,,,,2.333,,,,,,,,
14067523709,"Apr 3, 2025, 11:32:49 AM",03/04/2025 11:32,Afternoon Run,Run,,1804,4.33,155.0,18,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/15016420706.fit.gz,,,1804.0,1767.0,4334.4,3.629,2.453,22.9,126.0,464.1,483.8,11.0,0.0,,,89.0,80.0,155.0,139.0,,,302.0,,,18.0,,,,,,,,,,,0.0,,0.0,,1.0,4373.8,1743677952.0,1.0,15.6,17.5,5.8,0.52,1021.0,1.6,4.5,35.0,0.0,1743656448.0,1743703168.0,0.125,,19580500.0,0.0,1.0,0.15,29117.0,4.0,,,,,0.0,2.403,1612.0,,,,4678.0,,,,,2.475,,,,,,,,
14085050584,"Apr 5, 2025, 8:05:47 AM",05/04/2025 08:05,Morning Run,Run,,5701,13.72,167.0,133,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/15034839038.fit.gz,,,5701.0,5539.0,13721.2,4.36,2.477,349.3,610.0,476.5,703.0,18.4,0.1,,,106.0,80.0,167.0,151.0,,,1024.0,,,133.0,,,,,,,,,,,0.0,,0.0,,1.0,14783.2,1743840000.0,1.0,12.8,16.4,3.7,0.54,1015.2,0.6,2.9,27.0,0.0,1743828992.0,1743876096.0,0.25,,19580500.0,0.0,1.0,0.0,29890.0,2.0,,,,,0.0,2.407,9656.3,,,,14610.0,,,,,2.669,,,,,,,,
14109807382,"Apr 7, 2025, 5:37:52 PM",07/04/2025 17:37,Evening Run,Run,,2710,6.91,161.0,66,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/15060844281.fit.gz,,,2710.0,2710.0,6916.1,3.525,2.552,16.1,164.0,476.8,484.0,3.7,-0.1,,,89.0,80.0,161.0,151.0,,,518.0,,,66.0,,,,,,,,,,,0.0,,0.0,,1.0,6931.4,1744045184.0,1.0,12.1,11.4,-1.5,0.39,1021.5,2.7,6.6,54.0,0.0,1744001536.0,1744049024.0,0.375,,19580500.0,0.0,1.0,0.0,30445.0,0.0,,,,,0.0,2.552,6189.5,,,,7174.0,,,,,2.558,,,,,,,,
14125978046,"Apr 9, 2025, 11:13:27 AM",09/04/2025 11:13,Afternoon Run,Run,,2441,6.74,187.0,77,FALSE,,ASICS Gel Cumulus 26,activities/15077634771.fit.gz,,,2441.0,2387.0,6741.8,4.52,2.824,4.1,8.0,452.4,456.7,5.0,0.0,,,88.0,81.0,187.0,159.0,,,504.0,,,77.0,,,,,,,,,,,0.0,,0.0,,1.0,6802.5,1744196352.0,3.0,14.0,13.4,2.0,0.44,1020.9,2.0,5.4,29.0,0.0,1744174080.0,1744222080.0,0.375,,20321120.0,0.0,1.0,0.67,30972.0,4.0,,,,,0.0,2.762,0.0,,,,6404.0,,,,,2.85,,,,,,,,
14148320591,"Apr 11, 2025, 5:44:14 PM",11/04/2025 17:44,Evening Run,Run,,1900,5.08,155.0,38,FALSE,,ASICS Gel Cumulus 26,activities/15100939914.fit.gz,,,1900.0,1897.0,5086.1,3.412,2.681,17.7,152.0,476.3,483.9,8.2,0.1,,,82.0,79.0,155.0,146.0,,,367.0,,,38.0,,,,,,,,,,,,,0.0,,1.0,5123.1,1744390784.0,1.0,18.3,20.1,6.5,0.46,1017.0,0.8,2.4,303.0,0.0,1744346752.0,1744395008.0,0.375,,20321120.0,0.0,1.0,0.0,31910.0,0.0,,,,,0.0,2.677,4729.6,,,,4964.0,,,,,2.701,,,,,,,,
14164406233,"Apr 13, 2025, 9:38:14 AM",13/04/2025 09:38,Lunch Run,Run,,5884,14.22,162.0,119,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/15117826631.fit.gz,,,5884.0,5846.0,14221.2,3.967,2.433,208.0,364.0,423.0,516.0,25.7,0.0,,,120.0,78.0,162.0,148.0,,,1051.0,,,119.0,,,,,,,,,,,0.0,,0.0,,1.0,14810.7,1744534784.0,3.0,14.1,12.4,9.1,0.72,1011.0,2.4,6.6,255.0,0.2,1744519296.0,1744567936.0,0.5,,19580500.0,0.0,1.0,0.95,27085.0,2.0,,,,,0.0,2.417,8787.4,,,,15160.0,,,,,2.533,,,,,,,,
14205395278,"Apr 17, 2025, 3:56:08 PM",17/04/2025 15:56,Afternoon Run,Run,,2640,6.14,157.0,37,FALSE,,ASICS Gel Cumulus 26,activities/15160589216.fit.gz,,,2640.0,2286.0,6141.7,4.46,2.687,16.4,134.0,441.6,480.1,30.8,-0.5,,,88.0,80.0,157.0,143.0,,,434.0,,,37.0,,,,,,,,,,,,,0.0,,1.0,6119.7,1744902016.0,3.0,10.6,8.1,6.2,0.74,1007.9,2.7,6.4,269.0,0.0,1744864384.0,1744913920.0,0.625,,20321120.0,0.95,5.0,0.99,25161.0,1.0,,,,,0.0,2.326,744.4,,,,6062.0,,,,,2.677,,,,,,,,
14300728476,"Apr 27, 2025, 10:13:07 AM",27/04/2025 10:13,Recovery Run/Walk,Run,,3944,6.62,160.0,24,FALSE,,ASICS Gel Cumulus 26,activities/15260341992.fit.gz,,,3944.0,3798.0,6623.4,4.06,1.744,110.6,353.0,472.0,576.2,40.0,0.1,,,81.0,65.0,160.0,121.0,,,468.0,,,24.0,,,,,,,,,,,0.0,,0.0,,1.0,6934.0,1745747968.0,3.0,14.6,14.3,8.1,0.65,1021.5,1.4,4.1,12.0,0.0,1745727360.0,1745778688.0,0.875,,20321120.0,0.0,1.0,0.88,29891.0,4.0,,,,,0.0,1.679,4627.6,,,,7650.0,,,,,1.826,,,,,,,,
14324760669,"Apr 29, 2025, 5:10:04 PM",29/04/2025 17:10,Evening Run,Run,,2196,5.08,164.0,46,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/15285501806.fit.gz,,,2196.0,2193.0,5083.5,3.1,2.318,21.3,119.0,476.0,489.2,8.7,0.1,,,81.0,75.0,164.0,149.0,,,385.0,,,46.0,,,,,,,,,,,0.0,,0.0,,1.0,5138.7,1745945984.0,1.0,21.9,22.2,8.8,0.43,1020.7,2.3,6.1,75.0,0.0,1745899904.0,1745951744.0,0.125,,19580500.0,0.0,1.0,0.34,30385.0,0.0,,,,,0.0,2.315,4571.1,,,,5462.0,,,,,2.343,,,,,,,,
14339737890,"May 1, 2025, 5:27:01 AM",01/05/2025 05:27,Morning Run,Run,,2690,6.62,163.0,55,FALSE,,ASICS Gel Cumulus 26,activities/15301148124.fit.gz,,,2690.0,2690.0,6620.7,4.033,2.461,121.8,198.0,472.1,572.2,20.9,0.1,,,89.0,80.0,163.0,148.0,,,510.0,,,55.0,,,,,,,,,,,0.0,,0.0,,1.0,6938.3,1746075648.0,1.0,10.9,12.6,7.6,0.8,1021.3,0.5,1.2,159.0,0.0,1746072576.0,1746124672.0,0.125,,20321120.0,0.0,1.0,0.01,26281.0,0.0,,,,,0.0,2.461,5537.9,,,,7144.0,,,,,2.579,,,,,,,,
14357375436,"May 2, 2025, 6:00:45 PM",02/05/2025 18:00,Evening Run,Run,"Breaking in the new pair 

6x400m",2499,6.87,189.0,82,FALSE,,On Cloudsurfer Next,activities/15319635934.fit.gz,,,2499.0,2499.0,6874.2,4.64,2.751,32.6,0.0,453.6,456.8,5.1,0.0,,,89.0,80.0,189.0,161.0,,,523.0,,,82.0,,,,,,,,,,,0.0,,0.0,,1.0,6937.8,1746208768.0,2.0,23.0,23.3,12.6,0.52,1014.4,1.3,3.2,167.0,0.0,1746158848.0,1746211200.0,0.125,,23228568.0,0.0,1.0,0.62,29667.0,0.0,,,,,0.0,2.751,0.0,,,,6562.0,,,,,2.776,,,,,,,,media/8463d08b-df2c-4871-8099-91d99b41e4c9.jpg
14375606561,"May 4, 2025, 10:49:20 AM",04/05/2025 10:49,Lunch Run,Run,,4158,10.06,165.0,105,FALSE,,ASICS Gel Cumulus 26,activities/15338827301.fit.gz,,,4158.0,4110.0,10061.9,3.983,2.448,233.5,359.0,475.9,646.1,10.8,0.0,,,121.0,81.0,165.0,152.0,,,789.0,,,105.0,,,,,,,,,,,0.0,,0.0,,1.0,10684.2,1746352768.0,5.0,17.0,15.2,12.7,0.76,1008.5,3.0,8.6,306.0,2.2,1746331520.0,1746384128.0,0.125,,20321120.0,0.96,5.0,0.93,19247.0,3.0,,,,,0.0,2.42,5808.2,,,,11098.0,,,,,2.6,,,,,,,,
14387671812,"May 5, 2025, 5:53:08 PM",05/05/2025 17:53,Evening Run,Run,,2730,6.68,160.0,58,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/15351545346.fit.gz,,,2730.0,2703.0,6681.5,3.33,2.472,21.4,159.0,476.5,483.9,9.7,0.1,,,83.0,79.0,160.0,148.0,,,498.0,,,58.0,,,,,,,,,,,0.0,,0.0,,1.0,6733.5,1746464384.0,5.0,7.4,3.1,4.9,0.84,1011.6,4.0,9.8,39.0,0.4,1746417792.0,1746470656.0,0.25,,19580500.0,0.98,5.0,0.99,8335.0,0.0,,,,,0.0,2.447,6296.0,,,,7100.0,,,,,2.491,,,,,,,,
14402962801,"May 7, 2025, 8:19:39 AM",07/05/2025 08:19,Morning Run,Run,,2550,7.15,188.0,80,FALSE,,On Cloudsurfer Next,activities/15367574567.fit.gz,,,2550.0,2479.0,7151.0,4.671,2.885,34.5,167.0,451.3,476.6,4.0,-0.1,,,91.0,82.0,188.0,159.0,,,533.0,,,80.0,,,,,,,,,,,0.0,,0.0,,1.0,7191.0,1746604800.0,3.0,10.0,7.2,5.2,0.72,1014.0,3.1,7.4,54.0,0.3,1746590464.0,1746643584.0,0.375,,23228568.0,0.62,5.0,0.91,17345.0,2.0,,,,,0.0,2.804,0.0,,,,6682.0,,,,,2.901,,,,,,,,
14443404132,"May 11, 2025, 7:39:50 AM",11/05/2025 07:39,Morning Run,Run,,3534,9.25,170.0,90,FALSE,,ASICS Gel Cumulus 26,activities/15410217413.fit.gz,,,3534.0,3519.0,9256.5,3.357,2.63,35.7,185.0,450.3,467.7,8.3,0.0,,,84.0,79.0,170.0,153.0,,,698.0,,,90.0,,,,,,,,,,,0.0,,0.0,,1.0,9303.9,1746946816.0,1.0,13.3,16.7,7.5,0.68,1014.8,0.9,3.0,54.0,0.0,1746935424.0,1746989184.0,0.375,,20321120.0,0.07,5.0,0.0,29590.0,2.0,,,,,0.0,2.619,3276.1,,,,9208.0,,,,,2.644,,,,,,,,
